timestamp x y z
644871576478403894 78 230 987
644871576498140606 78 226 984
644871576517877318 78 226 983
644871576537614030 77 225 983
644871576557350742 77 224 987
644871576577087454 78 227 987
644871576596824166 76 228 988
644871576616484421 77 231 995
644871576636223318 74 217 1001
644871576655962215 79 215 1001
644871576675701112 76 185 1000
644871576695440009 98 199 1056
644871576715178906 137 251 928
644871576734917803 -14 269 986
644871576754656700 72 244 1013
644871576774395597 65 222 983
644871576794134494 28 177 974
644871576813873391 90 171 968
644871576833612288 86 208 1005
644871576853351185 88 228 978
644871576873090082 74 252 984
644871576892828979 72 249 990
644871576912567876 74 234 991
644871576932306773 77 224 986
644871576952045670 81 223 987
644871576971784567 79 230 982
644871576991523464 77 231 989
644871577011262361 78 230 991
644871577031001258 76 232 999
644871577050740155 76 228 993
644871577070479052 78 221 993
644871577090217949 77 223 981
644871577109956846 72 225 987
644871577129695743 70 221 984
644871577149434640 71 227 987
644871577169173537 77 234 990
644871577188912434 70 226 985
644871577208651331 69 230 988
644871577228390228 70 226 997
644871577248129125 71 219 994
644871577267868022 73 219 994
644871577287606919 75 220 990
644871577307345816 75 227 988
644871577327142082 74 229 984
644871577346879340 77 230 985
644871577366616598 77 229 985
644871577386353856 74 231 987
644871577406091114 74 224 989
644871577425828372 75 227 989
644871577445565630 74 222 993
644871577465302888 78 225 990
644871577485040146 76 226 990
644871577504777404 75 229 990
644871577524514662 74 227 990
644871577544251920 74 225 990
644871577563989178 76 228 986
644871577583726436 76 222 990
644871577603463694 77 228 993
644871577623200952 74 222 995
644871577642938210 74 225 992
644871577662675468 76 226 988
644871577682412726 75 226 990
644871577702149984 75 227 988
644871577721887242 75 227 987
644871577741624500 75 225 989
644871577761361758 74 225 990
644871577781099016 74 224 989
644871577800836274 74 224 987
644871577820573532 75 226 989
644871577840310790 75 224 987
644871577860048048 75 226 992
644871577879785306 73 225 990
644871577899522564 73 224 991
644871577919259822 75 225 989
644871577938997080 75 225 991
644871577958734338 75 228 988
644871577978471596 75 224 989
644871577998208854 73 226 989
644871578017946112 73 227 988
644871578037721612 74 229 988
644871578057457778 75 228 985
644871578077193944 76 229 987
644871578096930110 74 224 991
644871578116666276 73 223 993
644871578136402442 73 220 993
644871578156138608 73 222 989
644871578175874774 76 226 989
644871578195610940 75 227 986
644871578215347106 75 230 987
644871578235083272 73 232 983
644871578254819438 74 228 987
644871578274555604 76 229 984
644871578294291770 74 225 989
644871578314027936 74 225 988
644871578333764102 75 225 991
644871578353500268 75 229 991
644871578373236434 75 228 990
644871578392972600 74 228 988
644871578412708766 73 226 993
644871578432444932 74 225 988
644871578452181098 74 223 991
644871578471917264 77 224 991
644871578491653430 75 223 993
644871578511389596 73 227 990
644871578531125762 73 225 988
644871578550861928 74 229 988
644871578570598094 75 228 988
644871578590334260 76 228 988
644871578610070426 74 232 986
644871578629806592 73 226 988
644871578649542758 72 222 991
644871578669278924 72 220 993
644871578689015090 69 222 992
644871578708751256 73 226 988
644871578728487422 72 231 991
644871578748153532 73 230 993
644871578767891700 74 235 996
644871578787629868 74 232 997
644871578807368036 73 228 993
644871578827106204 73 229 988
644871578846844372 72 230 987
644871578866582540 73 230 984
644871578886320708 74 232 980
644871578906058876 72 229 984
644871578925797044 74 231 982
644871578945535212 74 233 985
644871578965273380 74 238 982
644871578985011548 72 235 988
644871579004749716 71 230 994
644871579024487884 73 232 994
644871579044226052 73 228 993
644871579063964220 73 230 991
644871579083702388 74 230 986
644871579103440556 72 235 983
644871579123178724 73 236 983
644871579142916892 73 234 983
644871579162655060 73 233 982
644871579182393228 73 232 986
644871579202131396 72 231 987
644871579221869564 73 230 987
644871579241607732 74 232 989
644871579261345900 74 230 988
644871579281084068 73 233 989
644871579300822236 73 234 991
644871579320560404 74 232 995
644871579340298572 75 228 989
644871579360036740 75 224 991
644871579379774908 73 231 982
644871579399513076 72 222 991
644871579419251244 71 217 987
644871579438989412 70 215 990
644871579458561924 71 219 992
644871579478304826 72 223 989
644871579498047728 74 222 998
644871579517790630 71 212 1008
644871579537533532 82 213 999
644871579557276434 75 237 975
644871579577019336 57 242 982
644871579596762238 65 230 988
644871579616505140 71 219 988
644871579636248042 72 220 992
644871579655990944 78 226 991
644871579675733846 75 227 988
644871579695476748 71 230 992
644871579715219650 68 225 992
644871579734962552 66 224 993
644871579754705454 73 227 987
644871579774448356 75 227 987
644871579794191258 75 228 985
644871579813934160 74 229 986
644871579833677062 75 228 984
644871579853419964 72 229 985
644871579873162866 70 228 989
644871579892905768 71 228 991
644871579912648670 71 226 995
644871579932391572 70 224 997
644871579952134474 73 222 992
644871579971877376 73 224 990
644871579991620278 74 225 987
644871580011363180 72 233 983
644871580031106082 71 234 987
644871580050848984 73 234 981
644871580070591886 73 232 984
644871580090334788 73 227 989
644871580110077690 73 228 989
644871580129820592 72 225 990
644871580149563494 74 225 988
644871580169242698 73 228 988
644871580188987420 73 230 988
644871580208732142 73 232 990
644871580228476864 72 231 991
644871580248221586 74 227 993
644871580267966308 74 225 987
644871580287711030 75 226 991
644871580307455752 74 225 988
644871580327200474 73 223 990
644871580346945196 74 227 989
644871580366689918 72 227 989
644871580386434640 74 228 990
644871580406179362 74 230 985
644871580425924084 75 228 986
644871580445668806 75 227 987
644871580465413528 74 227 989
644871580485158250 74 227 988
644871580504902972 75 229 988
644871580524647694 74 228 989
644871580544392416 74 226 989
644871580564137138 74 225 991
644871580583881860 73 223 994
644871580603626582 74 223 990
644871580623371304 75 227 991
644871580643116026 75 225 985
644871580662860748 72 224 989
644871580682605470 72 223 988
644871580702350192 74 221 991
644871580722094914 75 221 987
644871580741839636 73 222 986
644871580761584358 73 225 989
644871580781329080 73 222 986
644871580801073802 74 227 988
644871580820818524 75 227 987
644871580840563246 75 226 990
644871580860307968 74 224 996
644871580880065446 73 222 996
644871580899809804 74 221 992
644871580919554162 73 222 990
644871580939298520 75 223 988
644871580959042878 76 230 986
644871580978787236 74 231 983
644871580998531594 74 231 985
644871581018275952 74 228 983
644871581038020310 74 225 986
644871581057764668 76 226 986
644871581077509026 76 225 988
644871581097253384 75 225 987
644871581116997742 75 224 992
644871581136742100 75 227 990
644871581156486458 75 228 990
644871581176230816 74 227 991
644871581195975174 76 220 989
644871581215719532 75 220 992
644871581235463890 75 220 990
644871581255208248 75 223 989
644871581274952606 73 226 990
644871581294696964 76 230 987
644871581314441322 76 232 982
644871581334185680 77 230 985
644871581353930038 75 228 985
644871581373674396 75 225 986
644871581393418754 76 227 990
644871581413163112 76 227 989
644871581432907470 75 225 990
644871581452651828 76 227 988
644871581472396186 76 226 989
644871581492140544 76 227 990
644871581511884902 76 226 989
644871581531629260 75 224 988
644871581551373618 77 226 989
644871581571117976 76 228 989
644871581590881454 75 225 990
644871581610625266 76 226 988
644871581630369078 76 228 987
644871581650112890 75 226 989
644871581669856702 75 229 987
644871581689600514 74 228 986
644871581709344326 76 229 986
644871581729088138 77 227 986
644871581748831950 76 226 990
644871581768575762 76 226 991
644871581788319574 75 221 997
644871581808063386 75 221 994
644871581827807198 76 224 993
644871581847551010 76 226 990
644871581867294822 77 232 984
644871581887038634 76 231 984
644871581906782446 75 232 985
644871581926526258 75 229 984
644871581946270070 76 226 986
644871581966013882 76 226 988
644871581985757694 75 224 988
644871582005501506 75 226 990
644871582025245318 75 225 990
644871582044989130 75 228 989
644871582064732942 75 230 990
644871582084476754 74 226 991
644871582104220566 74 224 989
644871582123964378 75 222 988
644871582143708190 75 223 993
644871582163452002 75 225 990
644871582183195814 74 226 991
644871582202939626 74 227 988
644871582222683438 73 227 990
644871582242427250 76 228 986
644871582262171062 74 226 988
644871582281914874 75 225 988
644871582301767023 75 225 989
644871582321507740 75 227 991
644871582341248457 74 227 989
644871582360989174 75 228 988
644871582380729891 75 226 991
644871582400470608 75 227 988
644871582420211325 75 227 991
644871582439952042 75 226 991
644871582459692759 73 224 994
644871582479433476 74 224 992
644871582499174193 74 222 992
644871582518914910 75 226 989
644871582538655627 75 226 989
644871582558396344 74 225 990
644871582578137061 74 226 985
644871582597877778 73 225 989
644871582617618495 74 228 987
644871582637359212 74 226 988
644871582657099929 74 226 991
644871582676840646 74 222 997
644871582696581363 73 220 995
644871582716322080 73 219 997
644871582736062797 75 222 991
644871582755803514 74 227 990
644871582775544231 75 228 989
644871582795284948 74 231 986
644871582815025665 74 228 986
644871582834766382 74 229 986
644871582854507099 75 229 987
644871582874247816 74 226 988
644871582893988533 73 224 991
644871582913729250 74 225 991
644871582933469967 73 225 991
644871582953210684 73 226 990
644871582972951401 73 227 991
644871582992692118 74 228 989
644871583012394637 73 226 990
644871583032136446 73 225 991
644871583051878255 74 222 991
644871583071620064 74 225 993
644871583091361873 74 224 992
644871583111103682 72 225 989
644871583130845491 73 225 989
644871583150587300 73 228 991
644871583170329109 74 226 988
644871583190070918 74 226 989
644871583209812727 74 226 989
644871583229554536 74 226 991
644871583249296345 73 226 991
644871583269038154 73 227 988
644871583288779963 74 228 992
644871583308521772 74 226 990
644871583328263581 74 226 990
644871583348005390 74 226 992
644871583367747199 73 224 989
644871583387489008 73 224 990
644871583407230817 73 224 990
644871583426972626 74 225 989
644871583446714435 74 226 988
644871583466456244 74 226 988
644871583486198053 73 226 989
644871583505939862 73 226 991
644871583525681671 73 222 992
644871583545423480 73 221 989
644871583565165289 73 225 989
644871583584907098 72 229 987
644871583604648907 75 227 989
644871583624390716 77 224 987
644871583644132525 74 229 992
644871583663874334 73 221 993
644871583683616143 72 222 994
644871583703357952 74 219 994
644871583723144379 76 225 991
644871583742884914 75 229 988
644871583762625449 75 231 986
644871583782365984 74 229 985
644871583802106519 76 230 983
644871583821847054 74 229 985
644871583841587589 76 225 985
644871583861328124 74 223 989
644871583881068659 73 222 991
644871583900809194 75 225 990
644871583920549729 75 233 989
644871583940290264 76 231 990
644871583960030799 75 230 991
644871583979771334 72 222 989
644871583999511869 74 211 990
644871584019252404 77 217 990
644871584038992939 77 224 988
644871584058733474 74 227 991
644871584078474009 70 225 995
644871584098214544 70 223 992
644871584117955079 70 225 993
644871584137695614 72 223 989
644871584157436149 71 222 988
644871584177176684 73 221 987
644871584196917219 75 227 990
644871584216657754 76 228 989
644871584236398289 76 226 990
644871584256138824 74 221 994
644871584275879359 72 215 994
644871584295619894 70 215 992
644871584315360429 71 215 995
644871584335100964 73 222 995
644871584354841499 74 220 991
644871584374582034 74 218 995
644871584394322569 74 218 991
644871584414063104 73 224 992
644871584433746325 72 222 989
644871584453488498 73 217 989
644871584473230671 72 215 990
644871584492972844 69 218 994
644871584512715017 74 227 992
644871584532457190 75 225 991
644871584552199363 74 215 992
644871584571941536 72 208 993
644871584591683709 72 220 995
644871584611425882 74 226 990
644871584631168055 76 222 989
644871584650910228 74 219 991
644871584670652401 70 215 997
644871584690394574 69 211 1001
644871584710136747 69 209 1000
644871584729878920 73 205 990
644871584749621093 67 212 1001
644871584769363266 75 222 1016
644871584789105439 90 239 982
644871584808847612 33 241 976
644871584828589785 61 220 984
644871584848331958 68 208 984
644871584868074131 63 208 989
644871584887816304 72 213 982
644871584907558477 74 222 1004
644871584927300650 76 230 999
644871584947042823 67 225 997
644871584966784996 71 219 997
644871584986527169 72 221 993
644871585006269342 72 220 992
644871585026011515 75 222 991
644871585045753688 75 217 989
644871585065495861 75 211 993
644871585085238034 73 214 997
644871585104980207 72 222 991
644871585124722380 72 223 990
644871585144560135 72 220 994
644871585164299578 74 220 989
644871585184039021 74 217 994
644871585203778464 75 217 992
644871585223517907 74 218 988
644871585243257350 73 218 990
644871585262996793 75 223 988
644871585282736236 75 220 990
644871585302475679 74 223 992
644871585322215122 73 217 996
644871585341954565 74 219 994
644871585361694008 75 216 993
644871585381433451 74 221 993
644871585401172894 74 218 993
644871585420912337 74 218 991
644871585440651780 74 221 988
644871585460391223 75 220 993
644871585480130666 75 221 989
644871585499870109 73 219 990
644871585519609552 74 221 991
644871585539348995 75 217 990
644871585559088438 74 219 993
644871585578827881 74 219 991
644871585598567324 74 222 989
644871585618306767 76 223 990
644871585638046210 75 220 991
644871585657785653 75 220 992
644871585677525096 75 217 996
644871585697264539 73 215 995
644871585717003982 74 215 997
644871585736743425 75 217 995
644871585756482868 76 225 990
644871585776222311 75 225 990
644871585795961754 75 227 987
644871585815701197 75 225 986
644871585835440640 75 226 986
644871585855065394 76 221 988
644871585874808114 75 221 991
644871585894550834 75 219 990
644871585914293554 76 220 992
644871585934036274 75 218 994
644871585953778994 74 223 995
644871585973521714 75 222 994
644871585993264434 76 223 991
644871586013007154 76 220 991
644871586032749874 75 216 992
644871586052492594 75 218 993
644871586072235314 76 218 992
644871586091978034 75 223 989
644871586111720754 75 223 990
644871586131463474 75 224 989
644871586151206194 74 221 989
644871586170948914 76 219 990
644871586190691634 77 222 991
644871586210434354 76 221 994
644871586230177074 75 223 989
644871586249919794 75 219 989
644871586269662514 76 219 990
644871586289405234 74 219 990
644871586309147954 75 221 992
644871586328890674 75 225 991
644871586348633394 76 221 991
644871586368376114 77 222 991
644871586388118834 77 223 988
644871586407861554 76 220 990
644871586427604274 76 222 987
644871586447346994 75 221 987
644871586467089714 76 224 988
644871586486832434 78 224 987
644871586506575154 75 222 990
644871586526317874 75 221 991
644871586546060594 76 221 985
644871586565752354 76 221 989
644871586585496530 76 221 990
644871586605240706 76 217 993
644871586624984882 74 215 998
644871586644729058 74 217 995
644871586664473234 75 218 994
644871586684217410 77 221 989
644871586703961586 77 227 988
644871586723705762 78 229 985
644871586743449938 76 227 988
644871586763194114 76 224 989
644871586782938290 76 221 991
644871586802682466 75 221 990
644871586822426642 77 220 989
644871586842170818 77 221 990
644871586861914994 76 221 991
644871586881659170 74 222 993
644871586901403346 74 224 994
644871586921147522 73 218 994
644871586940891698 74 218 990
644871586960635874 76 215 990
644871586980380050 75 218 993
644871587000124226 74 218 991
644871587019868402 74 221 991
644871587039612578 74 222 990
644871587059356754 74 220 990
644871587079100930 74 220 989
644871587098845106 74 221 990
644871587118589282 75 222 991
644871587138333458 75 218 990
644871587158077634 74 221 990
644871587177821810 74 218 994
644871587197565986 73 219 992
644871587217310162 74 221 989
644871587237054338 75 221 992
644871587256798514 75 222 992
644871587276510854 74 220 994
644871587296255940 75 219 995
644871587316001026 74 217 993
644871587335746112 74 218 993
644871587355491198 74 222 988
644871587375236284 73 225 994
644871587394981370 62 213 992
644871587414726456 69 217 992
644871587434471542 75 227 988
644871587454216628 72 226 985
644871587473961714 72 222 990
644871587493706800 75 219 995
644871587513451886 72 211 998
644871587533196972 72 218 999
644871587552942058 74 222 995
644871587572687144 73 221 991
644871587592432230 73 223 990
644871587612177316 74 228 989
644871587631922402 74 228 987
644871587651667488 74 226 987
644871587671412574 73 224 987
644871587691157660 73 218 990
644871587710902746 73 221 992
644871587730647832 74 219 992
644871587750392918 74 224 995
644871587770138004 73 223 992
644871587789883090 73 222 996
644871587809628176 73 222 991
644871587829373262 72 220 993
644871587849118348 73 219 990
644871587868863434 72 220 994
644871587888608520 60 218 997
644871587908353606 47 214 1005
644871587928098692 71 230 994
644871587947843778 76 235 982
644871587967588864 82 230 980
644871587987372190 95 236 979
644871588007116184 84 232 981
644871588026860178 78 234 983
644871588046604172 76 232 990
644871588066348166 75 232 987
644871588086092160 74 234 994
644871588105836154 77 232 990
644871588125580148 76 232 993
644871588145324142 76 224 986
644871588165068136 60 218 982
644871588184812130 55 236 999
644871588204556124 71 236 986
644871588224300118 83 235 979
644871588244044112 83 234 987
644871588263788106 81 228 985
644871588283532100 75 221 986
644871588303276094 73 228 986
644871588323020088 74 234 986
644871588342764082 77 235 983
644871588362508076 78 240 988
644871588382252070 79 234 984
644871588401996064 77 229 990
644871588421740058 76 220 995
644871588441484052 76 225 994
644871588461228046 76 228 991
644871588480972040 79 230 986
644871588500716034 80 233 986
644871588520460028 75 229 989
644871588540204022 77 234 988
644871588559948016 77 234 983
644871588579692010 77 233 986
644871588599436004 78 232 986
644871588619179998 76 229 986
644871588638923992 76 229 988
644871588658667986 75 227 990
644871588678411980 76 229 989
644871588698206938 77 230 986
644871588717949476 77 230 991
644871588737692014 76 229 991
644871588757434552 75 229 990
644871588777177090 75 227 987
644871588796919628 76 226 989
644871588816662166 76 225 991
644871588836404704 74 226 989
644871588856147242 75 227 990
644871588875889780 74 230 986
644871588895632318 74 229 988
644871588915374856 75 229 987
644871588935117394 76 227 986
644871588954859932 77 228 986
644871588974602470 75 226 989
644871588994345008 76 231 984
644871589014087546 75 228 991
644871589033830084 78 229 986
644871589053572622 75 228 991
644871589073315160 76 229 985
644871589093057698 76 230 988
644871589112800236 76 226 988
644871589132542774 76 229 989
644871589152285312 75 223 988
644871589172027850 77 229 991
644871589191770388 76 230 987
644871589211512926 77 229 985
644871589231255464 75 228 985
644871589250998002 76 229 988
644871589270740540 75 227 986
644871589290483078 77 229 986
644871589310225616 76 229 987
644871589329968154 74 223 993
644871589349710692 76 225 991
644871589369453230 75 228 997
644871589389195768 73 227 989
644871589409027525 76 223 992
644871589428767514 77 226 989
644871589448507503 77 224 990
644871589468247492 78 231 984
644871589487987481 75 231 984
644871589507727470 72 228 987
644871589527467459 75 228 988
644871589547207448 76 232 985
644871589566947437 75 229 984
644871589586687426 77 226 987
644871589606427415 76 223 990
644871589626167404 77 224 992
644871589645907393 76 227 990
644871589665647382 74 227 993
644871589685387371 74 220 998
644871589705127360 84 224 1003
644871589724867349 84 237 973
644871589744607338 58 237 983
644871589764347327 68 229 984
644871589784087316 68 220 986
644871589803827305 70 225 989
644871589823567294 75 228 987
644871589843307283 78 231 992
644871589863047272 76 236 989
644871589882787261 74 232 991
644871589902527250 75 231 988
644871589922267239 76 228 985
644871589942007228 77 229 986
644871589961747217 81 228 986
644871589981487206 80 230 988
644871590001227195 79 229 989
644871590020967184 75 227 993
644871590040707173 76 229 990
644871590060447162 75 229 993
644871590080187151 77 227 990
644871590099927140 78 227 987
644871590119507858 79 228 988
644871590139252398 79 229 987
644871590158996938 78 227 985
644871590178741478 80 232 986
644871590198486018 76 230 986
644871590218230558 77 230 985
644871590237975098 76 231 989
644871590257719638 78 230 987
644871590277464178 79 229 989
644871590297208718 79 229 990
644871590316953258 78 225 994
644871590336697798 77 225 991
644871590356442338 79 223 991
644871590376186878 80 230 987
644871590395931418 78 234 985
644871590415675958 80 237 981
644871590435420498 79 234 982
644871590455165038 79 231 984
644871590474909578 79 229 985
644871590494654118 80 230 987
644871590514398658 78 228 986
644871590534143198 80 231 985
644871590553887738 79 230 989
644871590573632278 79 232 989
644871590593376818 78 232 988
644871590613121358 79 232 986
644871590632865898 80 231 987
644871590652610438 79 229 987
644871590672354978 79 227 990
644871590692099518 77 230 989
644871590711844058 79 232 986
644871590731588598 78 233 986
644871590751333138 79 231 983
644871590771077678 78 230 983
644871590790822218 77 227 982
644871590810566758 78 229 987
644871590830362268 79 228 986
644871590850105352 77 228 988
644871590869848436 79 229 991
644871590889591520 78 230 989
644871590909334604 79 231 988
644871590929077688 79 229 988
644871590948820772 79 231 989
644871590968563856 81 233 988
644871590988306940 80 231 988
644871591008050024 80 232 987
644871591027793108 78 229 986
644871591047536192 77 229 986
644871591067279276 78 228 984
644871591087022360 78 230 986
644871591106765444 77 228 985
644871591126508528 79 233 985
644871591146251612 78 230 985
644871591165994696 79 231 987
644871591185737780 78 227 990
644871591205480864 76 225 994
644871591225223948 77 226 992
644871591244967032 79 225 990
644871591264710116 79 228 989
644871591284453200 78 231 987
644871591304196284 78 232 986
644871591323939368 77 231 984
644871591343682452 77 230 983
644871591363425536 78 229 984
644871591383168620 76 227 985
644871591402911704 77 226 986
644871591422654788 78 228 987
644871591442397872 77 229 993
644871591462140956 77 231 991
644871591481884040 74 231 990
644871591501627124 76 231 986
644871591521370208 78 228 982
644871591541227995 79 223 984
644871591560967802 81 224 983
644871591580707609 76 220 986
644871591600447416 73 220 991
644871591620187223 75 220 993
644871591639927030 75 227 996
644871591659666837 77 228 988
644871591679406644 78 232 986
644871591699146451 78 235 986
644871591718886258 79 234 983
644871591738626065 79 234 982
644871591758365872 78 230 981
644871591778105679 76 229 983
644871591797845486 76 229 988
644871591817585293 76 227 987
644871591837325100 76 227 990
644871591857064907 76 228 987
644871591876804714 76 226 990
644871591896544521 77 230 990
644871591916284328 76 227 990
644871591936024135 77 229 989
644871591955763942 76 229 990
644871591975503749 76 226 987
644871591995243556 77 225 986
644871592014983363 76 229 987
644871592034723170 75 228 985
644871592054462977 75 228 986
644871592074202784 75 227 984
644871592093942591 76 226 988
644871592113682398 75 224 994
644871592133422205 75 221 994
644871592153162012 76 226 992
644871592172901819 77 226 990
644871592192641626 77 229 988
644871592212381433 77 230 987
644871592232121240 76 231 983
644871592251905641 78 233 986
644871592271644174 77 232 986
644871592291382707 77 228 986
644871592311121240 76 226 987
644871592330859773 77 224 986
644871592350598306 76 226 987
644871592370336839 77 229 987
644871592390075372 76 228 987
644871592409813905 76 229 987
644871592429552438 75 228 989
644871592449290971 75 223 993
644871592469029504 74 219 991
644871592488768037 77 222 1004
644871592508506570 82 218 1014
644871592528245103 81 231 978
644871592547983636 49 237 976
644871592567722169 57 229 978
644871592587460702 64 219 982
644871592607199235 66 225 986
644871592626937768 67 221 979
644871592646676301 73 227 997
644871592666414834 73 231 989
644871592686153367 72 229 992
644871592705891900 74 229 990
644871592725630433 73 226 989
644871592745368966 73 228 992
644871592765107499 75 231 986
644871592784846032 76 230 989
644871592804584565 76 228 986
644871592824323098 73 226 989
644871592844061631 74 227 989
644871592863800164 73 226 990
644871592883538697 73 226 989
644871592903277230 75 223 992
644871592923015763 74 226 988
644871592942754296 75 225 989
644871592962531090 75 229 987
644871592982268530 74 227 987
644871593002005970 74 231 986
644871593021743410 75 227 985
644871593041480850 75 229 989
644871593061218290 74 226 993
644871593080955730 74 222 996
644871593100693170 73 220 995
644871593120430610 75 223 994
644871593140168050 76 225 990
644871593159905490 75 228 987
644871593179642930 75 229 985
644871593199380370 74 232 985
644871593219117810 74 229 985
644871593238855250 74 227 985
644871593258592690 76 226 988
644871593278330130 74 222 988
644871593298067570 76 224 990
644871593317805010 74 225 991
644871593337542450 73 226 991
644871593357279890 74 228 989
644871593377017330 73 226 990
644871593396754770 74 225 988
644871593416492210 76 224 988
644871593436229650 75 221 992
644871593455967090 74 221 989
644871593475704530 73 223 990
644871593495441970 73 225 991
644871593515179410 74 228 990
644871593534916850 74 229 987
644871593554654290 74 226 984
644871593574391730 74 226 989
644871593594129170 75 224 987
644871593613866610 75 227 991
644871593633604050 75 226 988
644871593653341490 75 226 988
644871593673098066 74 225 989
644871593692834960 76 225 992
644871593712571854 76 223 991
644871593732308748 76 224 989
644871593752045642 74 218 993
644871593771782536 76 217 1015
644871593791519430 119 222 1001
644871593811256324 54 245 963
644871593830993218 41 234 992
644871593850730112 69 220 982
644871593870467006 66 217 985
644871593890203900 69 226 983
644871593909940794 74 229 989
644871593929677688 83 235 998
644871593949414582 72 232 987
644871593969151476 73 231 989
644871593988888370 76 233 987
644871594008625264 74 229 989
644871594028362158 77 230 987
644871594048099052 78 228 990
644871594067835946 76 221 994
644871594087572840 75 221 992
644871594107309734 76 225 991
644871594127046628 74 231 988
644871594146783522 75 233 985
644871594166520416 75 231 985
644871594186257310 75 232 983
644871594205994204 77 229 981
644871594225731098 79 229 984
644871594245467992 76 228 986
644871594265204886 77 229 988
644871594284941780 77 229 987
644871594304678674 76 228 989
644871594324415568 75 229 991
644871594344152462 75 231 990
644871594363889356 77 228 989
644871594383791925 77 227 993
644871594403524086 79 226 989
644871594423256247 78 223 987
644871594442988408 75 226 991
644871594462720569 75 229 989
644871594482452730 76 231 986
644871594502184891 77 232 983
644871594521917052 80 231 985
644871594541649213 80 235 984
644871594561381374 81 237 984
644871594581113535 85 235 980
644871594600845696 84 232 988
644871594620577857 80 234 984
644871594640310018 78 234 988
644871594660042179 81 226 985
644871594679774340 83 227 988
644871594699506501 74 229 989
644871594719238662 75 233 988
644871594738970823 76 237 985
644871594758702984 78 240 984
644871594778435145 83 240 984
644871594798167306 92 240 980
644871594817899467 91 237 979
644871594837631628 90 236 982
644871594857363789 93 238 981
644871594877095950 85 239 979
644871594896828111 78 239 982
644871594916560272 81 239 980
644871594936292433 86 239 983
644871594956024594 89 239 982
644871594975756755 88 237 986
644871594995488916 83 232 986
644871595015221077 83 233 986
644871595034953238 84 235 986
644871595054685399 84 239 981
644871595074417560 85 242 978
644871595093926752 85 242 979
644871595113665284 85 241 980
644871595133403816 84 239 983
644871595153142348 85 236 982
644871595172880880 81 232 986
644871595192619412 86 235 987
644871595212357944 84 240 982
644871595232096476 83 240 983
644871595251835008 80 241 980
644871595271573540 78 239 982
644871595291312072 79 238 984
644871595311050604 83 233 984
644871595330789136 83 232 982
644871595350527668 85 235 983
644871595370266200 79 236 987
644871595390004732 79 236 987
644871595409743264 81 236 985
644871595429481796 85 239 983
644871595449220328 83 241 978
644871595468958860 80 240 979
644871595488697392 78 237 982
644871595508435924 78 236 982
644871595528174456 81 237 984
644871595547912988 82 238 985
644871595567651520 84 237 984
644871595587390052 80 240 984
644871595607128584 81 239 982
644871595626867116 82 239 985
644871595646605648 85 239 983
644871595666344180 81 239 981
644871595686082712 83 238 984
644871595705821244 83 239 983
644871595725559776 81 238 983
644871595745298308 81 236 985
644871595765036840 83 238 982
644871595784775372 81 239 980
644871595804475683 81 239 981
644871595824215308 80 238 982
644871595843954933 81 236 985
644871595863694558 81 236 987
644871595883434183 79 234 986
644871595903173808 79 235 984
644871595922913433 83 237 985
644871595942653058 84 238 982
644871595962392683 82 239 980
644871595982132308 80 241 981
644871596001871933 79 240 979
644871596021611558 80 238 983
644871596041351183 80 236 982
644871596061090808 82 238 981
644871596080830433 83 238 981
644871596100570058 81 237 981
644871596120309683 81 239 985
644871596140049308 79 239 987
644871596159788933 81 237 984
644871596179528558 78 238 982
644871596199268183 81 235 984
644871596219007808 83 237 983
644871596238747433 81 236 984
644871596258487058 82 238 985
644871596278226683 79 236 985
644871596297966308 81 240 982
644871596317705933 80 239 982
644871596337445558 81 239 984
644871596357185183 80 238 984
644871596376924808 81 237 985
644871596396664433 79 237 982
644871596416404058 80 237 984
644871596436143683 82 238 983
644871596455883308 81 239 982
644871596475622933 81 238 984
644871596495362558 81 237 985
644871596515051229 80 237 985
644871596534792310 79 237 985
644871596554533391 81 238 985
644871596574274472 81 238 984
644871596594015553 79 238 983
644871596613756634 78 238 985
644871596633497715 80 237 982
644871596653238796 78 237 984
644871596672979877 78 238 981
644871596692720958 78 237 980
644871596712462039 79 239 983
644871596732203120 82 239 984
644871596751944201 82 238 989
644871596771685282 84 238 995
644871596791426363 87 239 987
644871596811167444 72 235 979
644871596830908525 74 237 986
644871596850649606 73 234 981
644871596870390687 77 236 988
644871596890131768 79 238 985
644871596909872849 76 239 976
644871596929613930 68 240 977
644871596949355011 73 249 979
644871596969096092 78 254 980
644871596988837173 78 248 977
644871597008578254 77 243 977
644871597028319335 75 236 980
644871597048060416 72 235 988
644871597067801497 77 233 985
644871597087542578 75 241 981
644871597107283659 74 245 984
644871597127024740 76 244 981
644871597146765821 79 241 984
644871597166506902 80 238 984
644871597186247983 78 237 983
644871597205989064 75 239 986
644871597225825756 78 239 988
644871597245564106 77 242 979
644871597265302456 79 253 972
644871597285040806 68 249 989
644871597304779156 74 249 975
644871597324517506 73 247 976
644871597344255856 76 249 980
644871597363994206 78 249 974
644871597383732556 76 248 976
644871597403470906 78 247 979
644871597423209256 81 247 981
644871597442947606 89 253 981
644871597462685956 83 250 977
644871597482424306 83 249 973
644871597502162656 75 248 978
644871597521901006 74 246 977
644871597541639356 75 250 982
644871597561377706 78 250 976
644871597581116056 79 248 979
644871597600854406 78 249 979
644871597620592756 80 247 980
644871597640331106 77 249 977
644871597660069456 79 248 975
